index,ID,Label,snr,amplitude,peak_frequency,central_freq,duration,bandwidth,chisq,chisq_dof,GPStime,channel,Air_Compressor,Blip,Chirp,Extremely_Loud,Helix,Koi_Fish,Light_Modulation,Low_Frequency_Burst,Low_Frequency_Lines,None_of_the_Above,No_Glitch,Paired_Doves,Power_Line,Repeating_Blips,Scattered_Light,Scratchy,Tomte,Violin_Mode,Wandering_Line,Whistle
15512,B6jifbKDLg,Scratchy,9.77335,5.42358e-23,208.62625,287.66037,0.71094,349.80117,0.0,0.0,1129306603.02,H1:GDS-CALIB_STRAIN,3.75456991886e-11,1.91912796765e-08,3.64918655293e-08,6.65231703056e-10,1.29605714392e-05,2.13621742517e-09,9.62156754269e-09,8.09136651014e-08,9.07338858269e-07,5.35617473361e-05,4.4316821004e-06,1.13328145479e-10,1.88221119246e-10,3.88634724402e-08,1.92643234698e-09,0.999924063683,2.78839451529e-10,1.26303698403e-11,2.325409032e-10,3.85727707908e-06
15514,3UnbXSKqv1,Scratchy,8.63729,5.76479e-23,190.77896,177.2117,0.28125,145.03839,0.0,0.0,1128869617.56,H1:GDS-CALIB_STRAIN,6.38751551651e-11,7.80078437401e-07,6.15453643604e-07,8.72218564041e-09,8.18061471364e-06,7.96647547929e-09,8.79974209056e-08,7.86169209732e-08,1.1737153045e-06,5.40548135177e-05,1.55460270435e-06,3.74697300964e-10,6.39708064298e-09,9.19709873415e-06,2.96106072994e-09,0.999923706055,2.35596830933e-09,4.17203743774e-10,5.1862683037e-09,5.65441894196e-07
15515,aFlnkoexhX,Scratchy,8.66328,7.92094e-23,263.94216,1279.52172,0.3396,2227.8835,0.0,0.0,1129041023.21,H1:GDS-CALIB_STRAIN,1.0482150703e-09,4.20797618972e-08,4.6343039628e-08,4.84696194292e-09,5.8693842675e-07,2.78704681556e-09,1.05077582191e-08,1.79337167339e-08,9.67891651271e-07,7.31889740564e-05,1.29772672608e-06,2.61126453793e-10,2.08113739575e-08,6.50214701636e-07,2.22135354555e-09,0.999922633171,1.97263538837e-10,2.58051132546e-11,3.0038636023e-09,5.14356258918e-07
15519,n4VqqIWuhG,Scratchy,9.32433,5.2214e-23,237.32802,1251.62428,1.21094,2283.67838,0.0,0.0,1129316769.05,H1:GDS-CALIB_STRAIN,1.46562137426e-11,3.96793664592e-09,1.90432789537e-08,1.14938247808e-09,4.26870741421e-07,1.26123544941e-09,2.74541300804e-09,5.13016580328e-08,2.80566354149e-07,7.80433183536e-05,4.02109719744e-07,3.395797879e-11,1.15248165178e-10,1.33199179686e-07,2.54394783017e-10,0.999920547009,1.3057807613e-10,1.06112351978e-12,1.66107227972e-09,8.86250859367e-08
15520,dFCH9n7oex,Scratchy,8.02299,9.21124e-23,121.66327,145.09782,0.8125,116.50049,0.0,0.0,1127738043.17,H1:GDS-CALIB_STRAIN,7.27532062372e-11,2.76488549389e-06,1.53258406499e-06,2.52652654353e-08,3.72642091406e-07,2.60750301351e-08,2.6653277363e-09,1.52289292288e-09,2.85337318218e-08,3.45700900652e-05,2.58222462435e-06,6.00155036778e-10,5.79751599616e-07,3.73200127797e-05,1.3998326942e-09,0.999920070171,1.22305419126e-08,7.53724638258e-09,9.5713765802e-09,6.9146956605e-08
15521,ZZyZHWVtD8,Scratchy,10.53418,5.78734e-23,227.55867,243.21701,1.19922,266.86384,0.0,0.0,1129316771.41,H1:GDS-CALIB_STRAIN,1.35260140761e-12,2.47129289255e-10,9.92286808277e-10,1.78233608428e-10,7.49528297206e-08,2.8722285661e-10,3.5250263819e-10,2.83480544594e-10,1.22533689861e-08,8.03073999123e-05,1.43530991537e-08,1.33625174727e-12,1.27025778784e-10,1.49531061311e-07,1.23513161504e-11,0.99991941452,3.35703058234e-12,1.16803531026e-14,2.47807434295e-11,1.19764798079e-09
15522,OqqcrPFq3N,Scratchy,8.97746,7.21513e-23,111.06231,119.18559,0.46484,92.78877,0.0,0.0,1128815730.94,H1:GDS-CALIB_STRAIN,1.02053830664e-10,1.0036108506e-05,5.21863739777e-07,3.13393968554e-08,4.25381907476e-09,2.68988009644e-09,4.94908558579e-10,7.8655290614e-11,3.01758511512e-08,1.09848888314e-05,4.65121246407e-07,1.18516682579e-10,9.85276437859e-06,4.89474368806e-05,1.17913134812e-09,0.999919056892,2.3527244597e-09,1.66590918838e-08,1.77958234815e-08,6.39039310357e-09
15523,Zzg9Fa9ZDK,Scratchy,7.71871,5.4953e-23,183.49487,220.76003,0.28906,171.86685,0.0,0.0,1127158500.26,H1:GDS-CALIB_STRAIN,8.78869720056e-12,6.91672663589e-10,1.21313226131e-08,2.99595104281e-09,9.65662707131e-07,6.49189368929e-09,1.88326118589e-10,2.87897899964e-10,1.49210632738e-09,7.50049730414e-05,3.78123036171e-06,3.72866702791e-11,4.60207250086e-09,8.92644038686e-07,1.02696441628e-10,0.999919056892,1.57739404871e-10,4.97005561706e-11,2.90084711807e-09,2.54575581948e-07
15524,kXcwYbHh51,Scratchy,8.42562,5.09322e-23,212.58041,218.66367,0.34375,176.05957,0.0,0.0,1129050560.71,H1:GDS-CALIB_STRAIN,3.26854432409e-09,8.33778912579e-08,8.06423713584e-07,1.63392623875e-08,2.57409265032e-05,1.77799286405e-08,2.55470986588e-08,1.51290191486e-09,1.14185567668e-07,1.51026251842e-05,3.13044110953e-05,4.38105951517e-09,1.07079199552e-06,7.41143549021e-06,1.72551999356e-08,0.999918222427,3.81057985166e-09,2.0490771302e-09,1.8890813358e-09,4.14166834162e-08
15525,FlrfzSrVu6,Scratchy,12.26859,7.54109e-23,264.66324,3132.18446,9.0625,6249.14494,0.0,0.0,1130601648.53,H1:GDS-CALIB_STRAIN,2.31272292983e-11,1.72123026942e-09,1.674036465e-09,2.36334218862e-09,3.43180239781e-09,1.5696690614e-09,5.01528873986e-10,3.8084380094e-09,9.16550462193e-08,8.27610929264e-05,1.43434277788e-08,1.25404287649e-11,4.11834344405e-09,2.75381211168e-07,3.34885036368e-11,0.999916791916,9.70699302189e-12,2.37175486499e-13,5.09912201352e-09,3.50021132078e-08
15527,KRjc7YP8UM,Scratchy,8.59107,6.96737e-23,123.75406,138.06963,0.51758,130.55686,0.0,0.0,1128870967.72,H1:GDS-CALIB_STRAIN,3.74506328726e-11,5.12572206901e-08,3.32022622729e-08,7.29885751838e-09,3.87498971577e-07,1.86634641075e-09,1.8413114089e-10,5.70864466809e-11,8.5075031464e-09,7.97918255557e-05,4.04236857321e-07,3.06388109328e-11,8.55219539631e-09,5.11784355695e-06,2.10335016071e-09,0.999914169312,1.40948275273e-09,3.62769432549e-11,2.31430208331e-10,8.72749039704e-10
15528,CKg0Ku2vcD,Scratchy,7.73234,4.75396e-23,236.87324,236.13672,0.10547,141.11348,0.0,0.0,1128777018.12,H1:GDS-CALIB_STRAIN,4.489853489e-10,3.28873710487e-08,8.5736267863e-08,1.46193068762e-09,3.08483286062e-05,1.72489966754e-09,2.26506120526e-08,5.81004222511e-08,7.42716508739e-07,5.23849193996e-05,1.42894327837e-06,2.66285604678e-10,2.48903786471e-10,2.40091708292e-07,3.06515790527e-09,0.999914050102,5.02107522227e-10,5.53825214855e-12,2.63561561464e-10,1.0343977408e-07
15529,D9ITy4xtqA,Scratchy,8.22957,4.6983e-23,219.05833,249.10979,0.24805,224.81232,0.0,0.0,1130777732.89,H1:GDS-CALIB_STRAIN,1.54996293578e-10,6.65475710093e-08,2.1113508808e-07,5.21697396394e-09,4.02483095741e-07,4.79181361257e-09,2.45434206292e-09,4.02007955813e-08,1.34614268177e-07,6.66941195959e-05,1.76955400093e-05,1.57655000166e-10,4.85783431259e-08,3.37882340773e-07,3.02159963717e-09,0.999914050102,1.72064451576e-09,5.21495902017e-11,2.11884843004e-09,2.98419621458e-07
15530,vP1TWiL5lz,Scratchy,7.84394,4.31798e-23,165.52607,1107.93711,3.0,2197.63702,0.0,0.0,1134320825.05,H1:GDS-CALIB_STRAIN,9.43102577099e-15,1.30545270774e-11,1.17205273265e-10,4.0244842181e-11,1.69048313126e-08,1.23216705936e-11,6.56720608883e-13,2.52629028807e-11,5.73800798542e-11,8.60704676597e-05,7.17123826988e-09,6.00712445824e-14,3.66530970072e-13,8.43910541448e-09,9.49291968817e-13,0.999913871288,1.02646656366e-12,2.33990585866e-15,1.39185023099e-13,1.78053804339e-11
15533,DwnlCXL9xp,Scratchy,9.01108,8.23894e-23,263.94216,312.3787,0.25,300.3645,0.0,0.0,1129041023.71,H1:GDS-CALIB_STRAIN,1.54484324638e-11,8.99331026316e-11,5.78845193999e-10,1.34474625879e-10,6.82549341491e-08,2.33333241617e-10,5.76498015992e-11,1.0184872945e-09,2.48025724403e-08,8.62931556185e-05,3.91954381485e-06,1.26847230636e-11,1.18983778385e-09,7.17872028488e-09,2.32732635247e-11,0.999909520149,1.1129614591e-11,2.491060201e-13,1.40930336845e-10,1.63964784861e-07
15534,rQ9bSTW7L4,Scratchy,8.75078,5.73643e-23,244.64165,278.69027,0.46484,195.91732,0.0,0.0,1128706153.09,H1:GDS-CALIB_STRAIN,2.98974983659e-10,6.26626139866e-10,7.54170947914e-09,2.47069920079e-09,3.51312934299e-07,3.67283070624e-09,7.43115791124e-10,3.28230975732e-09,1.60055364518e-07,8.70311778272e-05,2.43965109803e-06,2.02474939592e-10,3.24485114334e-08,3.57345243174e-07,1.78008954799e-10,0.99990940094,6.98959640166e-11,1.6442753192e-12,7.99731214585e-09,1.84180436236e-07
15536,RJRc21Huz0,Scratchy,8.68746,5.17978e-23,151.09421,208.23927,0.30664,196.90836,0.0,0.0,1128781935.83,H1:GDS-CALIB_STRAIN,7.0482925052e-11,2.016352596e-07,9.22472267462e-08,3.09372829577e-08,1.77037763933e-05,2.05952357391e-08,1.03719912659e-07,2.30552306135e-08,2.37266945646e-07,3.41515224136e-05,1.84616183105e-05,9.61649315734e-10,2.39166038085e-08,2.02928549697e-05,3.60523100262e-09,0.999908268452,9.88760273657e-09,3.12612558062e-09,6.42322017796e-09,3.51421107325e-07
15537,D9d6zMHAZ8,Scratchy,8.08115,5.55604e-23,183.48056,234.77144,0.23438,253.48902,0.0,0.0,1130178289.27,H1:GDS-CALIB_STRAIN,2.43564218273e-12,2.97336079369e-11,1.76532288787e-09,2.35611058441e-10,9.13318581297e-06,6.04905361912e-11,2.54500691355e-11,5.53065405973e-11,1.51339463184e-09,8.23976442916e-05,1.97264768076e-07,3.36023439976e-12,2.39909932198e-11,3.9572103816e-08,2.17925816282e-10,0.999908208847,1.37257228153e-11,5.3612011884e-14,1.39231020376e-12,4.4886094841e-11
15538,HVfjHQf4wk,Scratchy,9.86856,6.83643e-23,206.40207,222.51528,0.15625,138.42984,0.0,0.0,1135431703.5,H1:GDS-CALIB_STRAIN,7.16917983312e-11,6.44271403871e-06,4.30739510193e-06,7.93577825675e-09,7.47325793782e-06,4.43497683023e-08,6.13270714211e-08,5.60950219608e-08,2.23695309387e-07,4.04809288739e-05,2.15001500692e-06,4.02191585591e-10,1.18516636505e-08,2.99169896607e-05,2.36160957456e-09,0.999906241894,4.17400425334e-09,4.03546279726e-10,1.13517915068e-08,2.54236920227e-06
15539,utDeh9igzB,Scratchy,9.58499,5.79479e-23,237.32802,289.0169,0.17188,175.26405,0.0,0.0,1128777016.21,H1:GDS-CALIB_STRAIN,5.48634679354e-11,2.24628511347e-08,5.99344218699e-08,3.35706795696e-09,1.06232459984e-06,1.29005366389e-08,4.0131300949e-08,3.47192212757e-08,1.04734148465e-07,8.30896678963e-05,1.67383518601e-07,2.62041666144e-10,1.17628644603e-08,9.11891129363e-06,6.61018129122e-10,0.999906182289,2.27756966065e-10,1.0873171287e-11,1.26255073063e-09,1.09974813256e-07
15540,PJe7Pwx5F6,Scratchy,7.57043,7.84937e-23,122.31086,2961.26152,1.02344,5730.46255,0.0,0.0,1131738735.03,H1:GDS-CALIB_STRAIN,4.47611213502e-13,2.65161677337e-11,9.78267467033e-10,3.23683746473e-10,2.7142732506e-07,9.24021831272e-11,1.44485508627e-11,2.6486850907e-11,4.24473389771e-09,9.28341250983e-05,9.25632434701e-07,3.77550421482e-12,1.21288368238e-10,7.86891831694e-08,1.51455029074e-11,0.999905884266,1.54759503823e-11,4.08107922456e-12,3.52418337568e-11,1.00814787629e-08
15541,ZscJSqaSGA,Scratchy,9.25391,5.49113e-23,236.87324,269.42269,0.2627,214.45248,0.0,0.0,1129041022.3,H1:GDS-CALIB_STRAIN,2.61305366234e-10,1.31979902562e-07,1.79986514581e-07,1.11936264702e-08,2.15912749013e-07,1.45248604255e-08,8.17882153115e-08,5.21820702204e-08,5.64062077046e-07,7.10438980605e-05,1.15594680494e-07,4.96885421697e-10,7.33474934123e-08,2.16155058297e-05,1.14630693826e-09,0.999905705452,3.05881181495e-10,6.18358836357e-11,6.90708290563e-08,1.15614533058e-07
15542,lUnatak6w6,Scratchy,8.64407,5.10633e-23,237.32802,318.17639,0.25781,325.51475,0.0,0.0,1129311457.84,H1:GDS-CALIB_STRAIN,1.582092235e-09,2.40053645939e-06,3.68034693565e-06,3.91174630465e-08,9.03946045128e-07,3.28853424492e-08,1.76111626615e-07,9.7992517567e-07,2.97641372526e-06,4.86298340547e-05,2.07623452297e-05,3.56695961656e-09,2.55581483088e-07,8.37526022224e-06,2.17877680342e-08,0.999905645847,1.2194353971e-08,5.3669717559e-09,1.90007938272e-07,4.8833458095e-06
15543,6amBGyY46D,Scratchy,8.29297,5.79755e-23,206.40207,199.87857,0.20312,183.70327,0.0,0.0,1130094150.69,H1:GDS-CALIB_STRAIN,1.25088517322e-08,1.00903207567e-06,1.95405264094e-05,3.52825182404e-08,1.68738540651e-06,2.07187476065e-08,1.67385560967e-09,6.80794920438e-10,3.53625573268e-08,4.34017383668e-05,2.08632827707e-05,1.34034550126e-09,4.65379389425e-06,3.99233704229e-06,2.26051568575e-08,0.999904155731,7.43418437921e-09,2.42959030672e-09,6.30442675842e-09,5.74668206355e-07
15545,xjgf66VfGU,Scratchy,8.82029,5.2519e-23,236.87324,236.32545,0.32031,148.258,0.0,0.0,1129060057.25,H1:GDS-CALIB_STRAIN,1.73230665923e-11,2.54843313119e-10,1.92657467757e-09,6.03122385368e-10,5.54342101111e-08,2.75059836019e-10,5.07768549429e-10,1.15992477845e-08,3.15481173629e-07,9.64168066275e-05,4.25526280878e-07,1.13048893163e-11,2.65084093565e-10,1.65561253596e-08,1.40589220821e-10,0.999902665615,1.47002115342e-11,5.91707618233e-13,7.74864783448e-10,1.03608002178e-07
15546,0Mpi3I7uWH,Scratchy,8.57645,6.95008e-23,149.41414,169.05786,0.38867,161.34608,0.0,0.0,1128698800.5,H1:GDS-CALIB_STRAIN,2.99424686434e-11,3.5788087871e-07,3.12973725158e-07,1.45071190616e-08,3.37435267284e-07,3.12582071338e-09,1.04495789799e-09,2.34306574143e-09,1.50749002614e-07,9.05330380192e-05,2.53958705798e-06,9.32830132583e-11,5.90511639587e-08,3.3155138226e-06,1.63550206711e-09,0.999902307987,2.22865459421e-09,3.15407477913e-10,1.72813641175e-09,3.20647401963e-08
15547,RZMp9lWS3l,Scratchy,8.74941,5.50202e-23,212.58041,199.31999,1.21875,214.74693,0.0,0.0,1127755933.2,H1:GDS-CALIB_STRAIN,3.52119826352e-11,9.30840187152e-08,5.28183363713e-07,1.40376990032e-08,1.90298396774e-05,1.90433180336e-08,4.07240001721e-08,4.92679363973e-09,4.48180230705e-08,4.37167145719e-05,5.40164137419e-07,5.36614808144e-10,2.84243895088e-09,3.41876911989e-05,4.34815156103e-10,0.999901592731,7.26016302632e-10,2.05717265445e-09,4.20365742215e-09,1.94742085569e-07
15548,qlonUOC80b,Scratchy,8.91503,6.55519e-23,175.35578,215.35128,0.21875,182.68435,0.0,0.0,1129068177.55,H1:GDS-CALIB_STRAIN,8.03826172291e-11,2.64797712646e-08,4.8636362493e-08,2.96572810754e-09,7.54474240239e-05,9.21669018883e-10,3.46934641016e-08,6.62924914963e-09,1.00738539288e-07,1.91416838788e-05,2.21154618885e-06,4.38779401701e-10,1.80487680357e-10,1.49838331254e-06,2.02045380426e-09,0.999900281429,5.33104782541e-10,7.3708145143e-10,7.11183001378e-10,1.19159551559e-06
15549,vXsVQGCjdU,Scratchy,8.06876,6.02948e-23,137.89617,144.04368,0.21875,118.60878,0.0,0.0,1127046428.92,H1:GDS-CALIB_STRAIN,4.14758921652e-11,4.01894112656e-06,6.91277136866e-07,6.53227782976e-09,1.74559005472e-07,1.0832713615e-09,2.78812839483e-09,3.67320951433e-10,1.24050799855e-07,8.82680524228e-06,5.40293403901e-05,4.56855026032e-10,1.54900237703e-06,2.14454430534e-05,2.3073243316e-10,0.999898672104,1.51651247116e-09,4.06383179552e-07,6.92768296062e-08,9.96182188828e-06
15550,lXz9Vc61xO,Scratchy,8.03942,6.27214e-23,149.41414,1241.42902,1.125,2304.06891,0.0,0.0,1128688650.6,H1:GDS-CALIB_STRAIN,1.27465014455e-13,3.98611419428e-08,1.93906739554e-08,8.38681457616e-10,4.00906436937e-08,1.75176384509e-09,2.87397865922e-11,1.18157642958e-12,3.29139597521e-11,2.98007967103e-06,9.55576773265e-09,1.37290537012e-12,2.36467712078e-09,9.91272754618e-05,1.04939559646e-12,0.999897778034,9.18889409007e-11,3.75657491225e-12,4.22750966178e-11,9.80805506257e-11
15551,RB80AhDqx5,Scratchy,7.69341,4.50583e-23,237.32802,236.32545,0.18945,148.258,0.0,0.0,1129060068.81,H1:GDS-CALIB_STRAIN,1.40323294651e-10,8.72021210796e-09,6.25181773017e-09,5.23717402778e-10,2.51966666838e-05,3.44215128623e-10,1.05802957506e-08,2.10378576782e-08,4.43853309662e-07,7.10790409357e-05,5.52294568479e-06,5.78012776531e-11,3.60061397364e-10,1.79087606966e-08,1.44292036097e-08,0.99989759922,1.11039163975e-10,1.77183788475e-13,2.70222247356e-11,5.67313023225e-08
15552,96l22903ff,Scratchy,8.29287,5.3341e-23,212.58041,211.96501,0.11914,189.45689,0.0,0.0,1128700679.08,H1:GDS-CALIB_STRAIN,2.47058457026e-10,7.96592036778e-09,1.13807082869e-07,1.39592226667e-09,6.14403325017e-05,1.35857536332e-09,1.64396407598e-09,2.16160134237e-09,7.30995708409e-08,2.12771974475e-05,2.08791152545e-05,1.90351304163e-10,2.91197199687e-09,1.61045221603e-07,7.17956805119e-09,0.99989593029,7.47449879768e-10,2.78952763666e-11,4.28989239964e-11,8.46922461051e-08
15553,KfPZO5gxBg,Scratchy,9.9492,5.76108e-23,236.87324,235.53594,0.76953,282.22598,0.0,0.0,1129064039.26,H1:GDS-CALIB_STRAIN,2.92902258437e-13,8.58062371156e-11,3.66527208584e-09,1.32801492025e-10,2.00145041163e-06,1.12282530496e-10,5.3023443275e-11,1.5666862252e-10,2.02073779931e-09,0.000102012178104,6.66378785485e-10,1.98766797834e-13,4.53183714513e-13,3.05459870731e-08,1.17827110915e-11,0.99989593029,4.41607958968e-13,3.08851876552e-16,4.43285626305e-13,2.95039964682e-11
15554,X3Aqb2pXE8,Scratchy,8.22447,5.02984e-23,212.58041,269.42269,0.30176,214.45248,0.0,0.0,1129041014.14,H1:GDS-CALIB_STRAIN,1.09294405123e-11,4.36708447182e-09,2.33312320574e-08,5.62714763674e-10,4.84665292788e-07,1.93855487218e-09,2.04694416972e-09,5.16251308369e-09,3.31255378683e-08,0.000103435413621,4.30110588923e-07,1.95680017329e-11,6.17575879325e-10,3.75402493091e-07,7.88889925607e-11,0.99989515543,5.82917117353e-11,6.46871120037e-13,6.26487028921e-10,2.37672246328e-08
15555,NS9jWVM9Sf,Scratchy,9.11108,6.81891e-23,171.21339,208.23927,0.29297,196.90836,0.0,0.0,1128706045.88,H1:GDS-CALIB_STRAIN,3.11880491051e-12,5.32297917744e-06,7.23275434211e-07,5.13954789838e-09,1.81332165994e-06,6.40173825062e-09,3.28300018282e-08,5.52182299884e-09,2.27362981775e-08,2.22391918214e-05,6.81329595409e-07,6.94923910083e-11,2.81271145264e-10,7.6807460573e-05,7.51711609626e-11,0.999892294407,2.9188234052e-09,1.9201011614e-10,7.39843242226e-10,1.38173277264e-08
15556,SJsqbGqamJ,Scratchy,8.28198,5.77698e-23,171.21339,145.86644,0.25,114.96325,0.0,0.0,1128867991.15,H1:GDS-CALIB_STRAIN,2.78096001088e-11,5.10795672426e-08,1.75209407871e-07,2.05148831256e-09,3.64998754776e-06,8.92137363984e-10,1.4676294624e-09,4.54526682958e-09,2.71218539183e-07,9.77267627604e-05,7.01495309841e-06,9.41738145799e-11,2.46848608221e-09,2.70422020776e-07,1.34349620318e-09,0.999890744686,3.36469380136e-10,1.12921963447e-10,1.30443503221e-10,9.37213258112e-08
15557,mbME4Wlqz4,Scratchy,7.72798,5.49916e-23,183.48056,222.51528,0.16406,138.42984,0.0,0.0,1130080345.72,H1:GDS-CALIB_STRAIN,1.53656629087e-10,8.50080397186e-08,1.88955212366e-07,7.66258168028e-09,1.5129029407e-06,5.88004889224e-09,1.16816574192e-08,2.94001495149e-07,3.25147368585e-07,9.59784229053e-05,1.00211436802e-05,1.77821021796e-10,1.02311616956e-08,4.31897916542e-07,1.03297121967e-08,0.999890744686,2.66306443564e-09,4.89952176053e-11,5.89810755791e-10,3.77006358576e-07
15559,iURgBHaa7o,Scratchy,11.82693,6.82915e-23,251.10865,1277.82996,1.13965,2231.26702,0.0,0.0,1129298426.17,H1:GDS-CALIB_STRAIN,5.37048495952e-11,2.45028903834e-08,4.88849103419e-08,6.43013686741e-09,3.98931447876e-08,2.89230506212e-08,2.95692514918e-09,3.90289756069e-08,3.53983509171e-08,0.000107067877252,8.76348238421e-08,1.90913340692e-10,3.94793042702e-09,2.29027432397e-06,5.71898917112e-11,0.999889731407,4.0492820208e-10,3.33415673542e-12,1.86440075822e-07,3.94557417849e-07
15560,gBnvZ8T5MR,Scratchy,8.30237,7.606e-23,263.94216,271.11445,0.1875,211.06895,0.0,0.0,1129311458.82,H1:GDS-CALIB_STRAIN,6.51377951577e-10,3.75281565823e-08,1.71497930523e-07,4.62844385041e-09,4.32608358096e-05,9.99262628198e-09,4.97895165097e-08,9.26309695615e-08,1.02777551092e-06,4.28320054198e-05,1.84369309864e-05,5.3034914238e-09,7.18882997575e-09,2.09491304304e-06,6.52432685655e-09,0.999888181686,2.44414599671e-09,9.30736265836e-10,1.82371528989e-09,3.78471395379e-06
15561,gB5kdXofVk,Scratchy,7.6627,5.67298e-23,95.46608,138.06963,0.66406,130.55686,0.0,0.0,1128656670.11,H1:GDS-CALIB_STRAIN,4.48085041294e-11,3.05037106685e-10,3.52290441263e-09,1.93598959086e-09,2.13451940567e-07,8.64256929911e-11,4.68999214465e-11,7.47748044039e-11,2.14359317852e-07,1.25473434309e-05,9.95663067442e-05,1.9654522454e-10,1.21555615351e-07,2.05938164299e-08,6.50457299134e-10,0.999887108803,1.3694505252e-10,1.18726539711e-09,1.73732639386e-10,2.07443051181e-07
15563,HfPiXtv1Jn,Scratchy,10.44101,9.44631e-23,263.94216,1525.67688,0.75195,2893.45367,0.0,0.0,1128872533.39,H1:GDS-CALIB_STRAIN,5.32978869372e-12,7.40382688491e-09,2.75680118733e-08,5.44400302616e-10,3.05678440782e-06,1.28191421922e-08,6.79883163657e-11,2.59247567858e-10,4.47613390797e-10,0.000109230779344,1.58875209877e-07,1.07693038515e-11,2.07493711102e-09,3.05717821902e-06,1.19124181006e-11,0.999884426594,2.09870218426e-10,4.96438285445e-13,6.11334372014e-10,3.55670195518e-08
15568,UtKgf0JXCb,Scratchy,8.28939,4.99182e-23,212.58041,838.17064,0.33594,1497.55215,0.0,0.0,1129068177.15,H1:GDS-CALIB_STRAIN,9.44174113893e-11,1.87104181038e-08,4.5919090752e-08,3.33756555726e-09,9.88772626442e-06,1.18316139108e-08,7.15065917589e-09,7.11079550797e-09,2.45167246504e-08,0.000104463841126,7.69314738136e-06,1.63765612182e-10,2.00511829362e-09,1.40981330787e-06,4.46311404501e-10,0.999876320362,1.15240261778e-09,1.8587600209e-11,6.72608635455e-10,1.30755196892e-07
15570,FD1UEtTaKg,Scratchy,12.4428,3.12052e-22,327.71346,349.35151,3.52734,437.43526,0.0,0.0,1129298867.11,H1:GDS-CALIB_STRAIN,3.75041577655e-12,1.29194589055e-11,1.86151746795e-10,2.78099654416e-09,2.33425403451e-08,1.46768641685e-09,7.72781977298e-11,2.10101575027e-10,2.53272514072e-09,0.000126266662846,2.31556729346e-08,9.05747265384e-12,4.41653796868e-10,1.28587691961e-06,6.9012816295e-12,0.999872326851,2.94209036474e-12,7.81875174956e-14,6.00484213464e-08,7.26258608807e-09
15574,cy0fRLKitt,Scratchy,8.14508,4.57391e-23,224.30366,271.11445,0.35938,211.06895,0.0,0.0,1129298424.46,H1:GDS-CALIB_STRAIN,2.06633279931e-10,2.20577369703e-08,9.4983434451e-08,8.27867463471e-09,5.60820936357e-08,6.59733956354e-09,1.58271316053e-08,3.07015106671e-08,1.58440840892e-07,0.00012794866052,4.56169502172e-08,1.33731692387e-10,1.20324505914e-08,1.24360985865e-06,1.52257906283e-09,0.999870359898,1.37079417262e-10,4.36871068835e-12,2.69681743603e-09,1.4992489028e-08
15576,yDwDk1I2ty,Scratchy,7.90319,4.57778e-23,233.31235,222.51528,0.36914,138.42984,0.0,0.0,1133105354.92,H1:GDS-CALIB_STRAIN,7.05080577257e-11,1.0001671491e-08,4.65201033251e-08,5.71238389924e-09,5.82826828577e-07,6.30143359714e-09,1.07950504091e-09,3.16691628477e-09,7.15704331355e-08,0.000121958146337,5.75366584599e-06,1.55499349508e-10,3.30868736853e-08,1.47526293404e-06,1.20426280059e-10,0.99986988306,6.54032661362e-10,4.67102120871e-11,4.80719357654e-08,1.28495855733e-07
15578,IGGdsc9cWf,Scratchy,7.73232,9.14832e-23,121.66327,169.56273,0.59375,160.33633,0.0,0.0,1129649221.1,H1:GDS-CALIB_STRAIN,1.58458329791e-10,3.12034167393e-08,2.17792674562e-07,1.65416924602e-08,7.31635691409e-06,4.77526063136e-09,3.88049015143e-09,9.64441504436e-09,4.04675205345e-07,0.000102810758108,1.92690495169e-05,1.46714251859e-09,1.55796051615e-08,3.62228070117e-06,5.47581358035e-09,0.999865949154,8.35369640129e-09,3.80975562209e-09,2.0891472996e-09,3.0124746786e-07
